tf,pval,padj,mean_difference
ZNF98,0.0,0.0,0.005075783150120059
ZSCAN1,2.697942851640962e-256,2.873309136997624e-253,0.005013813504067849
ZSCAN16,0.0,0.0,0.014177253256144724
ZSCAN22,0.0,0.0,0.011458174973245756
ZSCAN23,0.0,0.0,-0.0038963726754767227
ZSCAN26,0.0,0.0,0.0023624308459000466
ZSCAN29,0.0,0.0,0.0051800108931465035
ZSCAN30,0.0,0.0,-0.0016616638809515043
ZSCAN31,0.0,0.0,0.005861416669904215
ZSCAN4,4.1504543889153046e-42,4.420233924194799e-39,0.002648459464189179
ZSCAN5,0.0,0.0,0.005167836613633969
ZSCAN5C,0.0,0.0,-0.002082126085896899
ZSCAN9,1.6972794181561925e-171,1.807602580336345e-168,0.010090895755415899
ZZZ3,0.0,0.0,-0.0037166651280559453
