,celltype,tf,pval,pval_adj,mean_difference,Correlation,corr_padj
502,cMono,PBX4,1.7782250263412392e-11,2.0607286757926222e-11,-0.00010086317156375937,-0.0376447932531975,2.624881062570899e-12
503,cMono,PDX1,1.245078466855671e-77,2.282286690535782e-77,0.001280335421593136,0.0,0.0
504,cMono,PGR,2.1132430990062294e-74,3.782527563767453e-74,-0.00036384624983103186,0.0,0.0
505,cMono,PHF1,7.408802333851777e-103,1.9530629914733027e-102,-0.0005340210065300499,0.0538555429480553,2.86593025254446e-24
506,cMono,PHOX2A,2.121198994652344e-10,2.423902284661745e-10,0.0005585385066285281,-0.0140485112921208,0.0159013355310002
507,cMono,PHOX2B,1.1335396833959045e-51,1.662837138865893e-51,0.00014308257523676024,0.0,0.0
508,cMono,PITX1,1.3036474755880578e-79,2.4443390167276084e-79,0.0008009652800539824,0.0044703014038393,0.522892489444864
509,cMono,PITX2,1.6799676601246803e-246,8.519835990632306e-245,0.0007273074101729424,0.0,0.0
510,cMono,PITX3,4.468620904490395e-187,6.10138623497727e-186,0.0011509542740205797,0.0,0.0
511,cMono,PKNOX1,5.844240485555225e-70,1.0120514011571242e-69,-0.0034531968961464543,0.005679472241649,0.4072594933318216
512,cMono,PKNOX2,1.6250801151413057e-65,2.6874383891700163e-65,-0.003859912753376077,0.0,0.0
513,cMono,PLAG1,8.526446531649707e-27,1.0708332023828937e-26,-5.166582312685075e-05,-0.0090938653361925,0.1426080544743441
514,cMono,PLAGL1,6.485655466003916e-97,1.5349384602875936e-96,-0.0007480163311402478,-0.004749718003539,0.4978762537926798
515,cMono,PLAGL2,6.599052330343275e-85,1.3335845790921418e-84,-0.000756706300830759,-0.0261882702848758,1.825392586297292e-06
516,cMono,POGK,3.8559062838564733e-112,1.2078059389138659e-111,-0.0007353482158476907,0.0071808933324898,0.267070950792923
517,cMono,POU1F1,6.092763196700251e-147,4.005427657089979e-146,0.0020469929293559924,0.0,0.0
518,cMono,POU2F1,4.513378779637536e-53,6.722725035404161e-53,1.5706135878342122e-05,0.0117682467677226,0.048747258745234
519,cMono,POU2F2,2.7942771378460197e-50,4.0543666918338023e-50,-0.0009317861448464512,0.050124174854549,3.831060244045289e-21
520,cMono,POU2F3,1.9454118991568279e-28,2.47534488960815e-28,-0.00037716683524473965,0.0010754688144272,0.9032722273193032
521,cMono,POU3F1,1.5808409743187237e-05,1.7214679321568925e-05,5.142305669607631e-05,-0.0041991777770533,0.5549263789814995
522,cMono,POU3F2,6.609807103898018e-29,8.450713764287382e-29,-0.00010570725057553257,0.0,0.0
523,cMono,POU3F3,3.8640231535435235e-20,4.7030681811701174e-20,-0.0003001644646746446,-0.0165022527056138,0.0039677424995687
524,cMono,POU3F4,2.4649487369624523e-18,2.983148187346604e-18,-3.855278974547135e-05,0.0,0.0
525,cMono,POU4F1,1.0138211625644396e-33,1.3412665069951902e-33,0.0008089976385653383,-0.0009455175218492,0.9135589753402508
526,cMono,POU4F2,5.6232087726641145e-64,9.171083220348058e-64,0.0015461683392463225,0.0,0.0
527,cMono,POU4F3,5.31339813948403e-99,1.2949128188902726e-98,-0.00015561615759002818,-0.0030112454017528,0.6908059434361343
528,cMono,POU5F1,1.1767107421923168e-92,2.599993652354393e-92,0.0006476723764488896,0.0015887765887837,0.854225061110213
529,cMono,POU5F1B,6.212568029083367e-101,1.5715878743405665e-100,-0.00037091107386873646,0.0109685213249751,0.0688384832588177
530,cMono,POU6F1,5.222314735617524e-09,5.89794824330081e-09,2.9355686082723625e-05,-0.0086401130614468,0.1681506445261805
531,cMono,POU6F2,0.28333496897766985,0.2904251606941467,0.00042783201603048895,-0.0029635693354311,0.6964160203562589
532,cMono,PPARD,1.169974488694351e-233,3.893821345185887e-232,0.001853491656817044,-0.0157604864275311,0.0061865687708927
533,cMono,PPARG,1.7161570699344756e-189,2.5037086020276938e-188,0.002459447745186423,0.0246068419800021,8.252714536230885e-06
534,cMono,PRDM1,2.1769441119204274e-84,4.333542951766832e-84,-0.002849131259578419,0.0058546093970527,0.3897480558664041
535,cMono,PRDM4,3.496889554837017e-100,8.660900874189357e-100,-0.0014622292937931033,0.0151446181437783,0.0088780009188366
536,cMono,PRDM6,1.5762470081038185e-268,9.326128131280927e-267,-0.002510026401930803,-0.0029271870202088,0.7003483378775317
537,cMono,PRDM9,5.629885992952619e-107,1.6031627225921228e-106,-0.0012267455113906742,0.0,0.0
538,cMono,PROP1,0.1953525825588921,0.20120938145572542,0.00010870534603791594,0.0,0.0
539,cMono,PROX1,2.644936658022077e-75,4.758205305394446e-75,-0.0012566987189911241,-0.0026080224924283,0.7341101687384849
540,cMono,PRRX1,1.6796619607103052e-07,1.8614359918381634e-07,2.07673122882418e-08,0.0,0.0
541,cMono,PRRX2,7.13524784780863e-103,1.8856176074233727e-102,-0.0008531883438043023,0.0,0.0
542,cMono,PTF1A,1.1046756840861491e-76,2.0076443746616875e-76,-0.0007725657845406263,0.0,0.0
543,cMono,RARA,3.3255099293894265e-228,1.0416670808234526e-226,0.001579101513680306,0.0265869731148364,1.2339025837681305e-06
544,cMono,RARB,1.3163915006124879e-140,7.537402947055374e-140,0.005504729261408908,-0.0095892726579118,0.1207383656592354
545,cMono,RARG,1.0685045420423899e-138,5.865759470490439e-138,0.001663759557033597,-0.0009768447760135,0.912753961861493
546,cMono,RAX,0.10127038363536477,0.10522239860650096,0.0003169310841760727,0.0,0.0
547,cMono,RAX2,0.4083577130058459,0.41617317162796735,0.00015968743489725226,-0.0156476525980864,0.0065872849473561
548,cMono,RBAK,0.1768545098019555,0.18250974122004127,0.00011238397885005719,-0.0205819386172854,0.0002510370429228
549,cMono,RBPJ,1.3188713791480495e-96,3.107517740691754e-96,0.0010120028016827355,0.0263928508788883,1.4897440011504034e-06
550,cMono,REL,9.40975805333127e-24,1.166634729545728e-23,0.000783179869901153,-0.0293111265772516,7.692531254693075e-08
551,cMono,RELA,2.3952206126301613e-25,2.9940257657877014e-25,-0.00071744326934609,0.0037460839500599,0.6057878462242591
552,cMono,RELB,0.028639193263274014,0.030079626060539277,0.000151675479563693,0.0063916965750482,0.3392555857429601
553,cMono,REST,0.0006936149392559115,0.0007424119701583374,0.00010503038054929942,0.0044669835744438,0.522892489444864
554,cMono,RFX1,1.2791262095562641e-86,2.629863732002744e-86,-0.002391500539752983,-0.0102546264089029,0.0925296349182437
555,cMono,RFX2,5.1926749774153444e-105,1.4216449488296508e-104,-0.0007816909837926322,-0.0203228001514359,0.0003055851378812
556,cMono,RFX3,3.4430400380806565e-48,4.921929718866979e-48,-0.00010721705483925092,0.0122999784193122,0.037662333639874
557,cMono,RFX4,8.563863192152081e-85,1.7241047825410144e-84,-0.0013118614062299916,-0.0016091495782979,0.852643508115593
558,cMono,RFX5,1.1940443350596706e-106,3.3641725313189126e-106,-0.0007206720179055107,0.0047828890402868,0.4951174938162876
559,cMono,RFX6,1.2801860228067174e-94,2.925747026371575e-94,-0.0007536860899499172,0.0,0.0
560,cMono,RFX7,1.1752049509795281e-109,3.5355742169299365e-109,-0.0009773066643349523,0.0149620454442209,0.0097265277592067
561,cMono,RFX8,9.908757943416303e-120,3.6016475118560967e-119,-0.0009862044668210723,-0.0046259179530069,0.5078342388160022
562,cMono,RHOXF1,2.2257632757674763e-104,6.047035430337659e-104,-0.0006560915306589934,0.006097541583945,0.3653084685076114
563,cMono,RHOXF2,9.630663079381264e-181,1.1789259976483961e-179,0.0012114833961201464,0.0,0.0
564,cMono,RORA,3.0529898715623095e-131,1.3547642555057748e-130,0.0018371763201882295,-0.240715548929517,2.05e-321
565,cMono,RORB,3.0154848168745483e-121,1.1268390631478576e-120,0.003142758880441701,-0.0072942539329112,0.2579408861498434
566,cMono,RORC,1.731385514201406e-235,6.358364043532749e-234,0.001222172530965411,0.0115570482402151,0.0534280145702889
567,cMono,RREB1,2.533450666768182e-76,4.588647891340329e-76,-0.002860491667107501,0.0080744916340137,0.2023729321998091
568,cMono,RUNX1,4.428566613273862e-97,1.0527730899858624e-96,-0.002743661369303353,-0.0127164298732366,0.0310725134462943
569,cMono,RUNX2,5.64058599042157e-103,1.5018060199497432e-102,-0.009410413126186207,0.0447403574623999,4.7113086979388566e-17
570,cMono,RUNX3,3.8408615162778744e-109,1.139419920567113e-108,-0.006000010280496397,0.1770271465485083,8.883294917208105e-259
571,cMono,RXRA,3.7013076971400417e-147,2.4483805574249344e-146,0.001198431041050366,0.0374103284513883,3.5678710682447617e-12
572,cMono,RXRB,4.447174233547488e-241,1.9734335661366977e-239,0.001714709819198721,-0.00033993191589,0.9658326710178748
573,cMono,RXRG,0.0,0.0,0.001302240793243585,0.0,0.0
574,cMono,SCRT1,8.113004373098239e-37,1.0937151464999524e-36,-0.002582376626820093,0.0,0.0
575,cMono,SCRT2,7.818232146783163e-27,9.830480798493587e-27,-0.00177111033136855,0.0,0.0
576,cMono,SEBOX,0.05725376643385655,0.059662682242717445,0.0007034189678853386,0.0,0.0
577,cMono,SHOX,0.02255957665831953,0.023741056463547724,0.0002951300593815329,0.0027077828936083,0.7242335646852619
578,cMono,SHOX2,0.5715303355978445,0.5798545322606372,0.00023551256212418943,-0.0059983815371658,0.3750695935359532
579,cMono,SIX1,3.636674335207984e-87,7.549820988297276e-87,-0.0017265254619547449,0.0,0.0
580,cMono,SIX2,9.105323278687782e-64,1.482747598134937e-63,-0.0011070333833170382,0.0,0.0
581,cMono,SIX3,1.7411048709924814e-109,5.208642380918518e-109,-0.0005499729102101669,-0.0027654432311885,0.7180307363307482
582,cMono,SIX4,6.816310527538087e-127,2.8468120438541424e-126,-0.0010602004590958246,0.0049290633198119,0.4811029695404962
583,cMono,SIX5,8.367108379277667e-134,4.013950641410232e-133,-0.001635385232261491,-0.000421735002547,0.9604165594892122
584,cMono,SIX6,5.543823803013146e-116,1.868408971585127e-115,-0.0008658749820238745,0.0,0.0
585,cMono,SKOR1,1.5428074067409119e-40,2.131115289467018e-40,3.7896510177964915e-05,-0.0005390106076119,0.95012813691855
586,cMono,SKOR2,6.986848240088408e-59,1.0942637317197285e-58,-0.00015159912342462,0.0,0.0
587,cMono,SMAD3,1.240670747160904e-07,1.3806837468405044e-07,3.802093040478592e-05,0.0054697303010998,0.4297154603809407
588,cMono,SMAD4,1.5676576002099443e-38,2.140455569517424e-38,0.00010169318224002421,0.0014927978561763,0.8643021516683491
589,cMono,SMAD5,1.1393540230879148e-17,1.3726380481771826e-17,0.0002836828377739617,-0.0230014745234273,3.5092389245958106e-05
590,cMono,SMAD9,8.333814170782864e-133,3.8757694724383185e-132,-0.001388580017770799,0.0089566789610102,0.1496729500862547
591,cMono,SNAI1,1.6277779746500587e-67,2.7430119351302414e-67,-0.004453501555437472,0.0092717074716347,0.1337817745091868
592,cMono,SNAI2,4.6597452311976644e-52,6.88298012652637e-52,-0.00313044821979655,0.0,0.0
593,cMono,SNAI3,4.5751707426337486e-55,6.931090812098068e-55,-0.004790139226042767,-0.0136811384293651,0.0193273481237748
594,cMono,SOHLH2,1.907449661287354e-12,2.2225753711936894e-12,-0.0002581886542486825,0.0,0.0
595,cMono,SOX1,8.174228564431975e-87,1.687122756031018e-86,-0.00013022502160456827,0.0,0.0
596,cMono,SOX10,1.215689868939558e-81,2.345488605834473e-81,-0.0009637629481014862,0.0,0.0
597,cMono,SOX11,1.3944232080986516e-34,1.851696654145965e-34,-0.00015092443719152884,-0.0047328451298555,0.4985851036614609
598,cMono,SOX12,3.607516819105228e-150,2.5443744452629593e-149,-0.000896347335666018,0.0175282658689078,0.0020786701028183
599,cMono,SOX13,1.6891477161778223e-137,9.039911144368747e-137,0.0018816714725233274,-0.026746305546936,1.0582162339945537e-06
600,cMono,SOX14,6.251058748050352e-112,1.9466016276823463e-111,0.0007024753555553778,0.0,0.0
601,cMono,SOX15,0.0,0.0,0.0013530804889318841,-0.0085828600985126,0.1709738820505441
602,cMono,SOX17,8.316508360750115e-106,2.312553891435737e-105,0.000858443177543966,0.0,0.0
603,cMono,SOX18,2.2293871879389284e-229,7.194840470166542e-228,0.0004578366041757889,0.0020909484961866,0.7966241246349152
604,cMono,SOX2,2.6275515834764894e-234,9.327808121341536e-233,0.0008548878475061819,0.0,0.0
605,cMono,SOX21,1.720006754394223e-275,1.2212047956198984e-273,0.0009768848018906796,0.0,0.0
606,cMono,SOX3,1.0536968439514213e-123,4.125688010324499e-123,0.0006862571510366719,0.0,0.0
607,cMono,SOX30,6.202162004165562e-138,3.37005231348792e-137,0.0007920572226896364,-0.0120888987998646,0.0418236748960488
608,cMono,SOX4,2.7107395015016815e-31,3.53791368762168e-31,-0.0004988428890846455,-0.0327888934833144,1.436556781691605e-09
609,cMono,SOX5,3.5255256928151157e-13,4.13511548771817e-13,0.00027929018792496006,0.0020945491662914,0.7966241246349152
610,cMono,SOX6,1.4955480620742146e-19,1.818217678206665e-19,0.00044176333752042954,0.004239023516974,0.5499378389382349
611,cMono,SOX7,0.0,0.0,0.0008206511817464273,-0.0001477988433108,0.9878941505370578
612,cMono,SOX8,8.235020836831682e-307,8.770297191225741e-305,0.0011080702143550399,-0.0004063405571995,0.96047453281382
613,cMono,SOX9,7.459451207778457e-15,8.82701726253784e-15,0.0004097819245661716,0.0,0.0
614,cMono,SP1,2.918928408424702e-120,1.0682676133925454e-119,-0.0016247818442721024,-0.0151125062467352,0.0090004559041867
615,cMono,SP2,0.03050352933226455,0.03200616624518399,8.962049360744517e-05,-0.014908780186513,0.0100196722708798
616,cMono,SP3,1.4474436813036795e-95,3.373145559274439e-95,-0.0013802056973886007,0.0192335177159854,0.0006510081091761
617,cMono,SP4,2.196888290377847e-108,6.445416058546577e-108,-0.002042288154808808,0.0642272409415257,3.7878276482305293e-34
618,cMono,SP5,2.4807023765775426e-06,2.712472311144849e-06,0.0003318490351037484,0.0,0.0
619,cMono,SP7,1.1133331677638065e-89,2.380923340699707e-89,-0.0011937774579521346,0.0,0.0
620,cMono,SP8,2.8559085270536582e-89,6.070943276072148e-89,-0.0013299858139010287,0.0,0.0
621,cMono,SP9,5.360910127871598e-95,1.238474899388992e-94,-0.0012629169015462016,0.0,0.0
622,cMono,SPDEF,2.742662145099338e-88,5.74987241049369e-88,-0.004534480957824558,-0.0004830926247432,0.9554517518394776
623,cMono,SPI1,2.3743452631646673e-26,2.974914947376907e-26,-0.012534588834387128,0.1265650824089662,1.2932626022127076e-131
624,cMono,SPIB,7.64577407645707e-15,9.037457704136271e-15,-0.0007552811692038697,-0.0390400799276356,3.664157934910379e-13
625,cMono,SPIC,2.4313144944227244e-21,2.9762642948967832e-21,-0.004484776329242129,-0.0129522624301734,0.0277107007917477
626,cMono,SREBF1,0.00040265198246638653,0.0004322826223051428,-0.00019385462181055295,0.0107822172192349,0.0745050029548586
627,cMono,SREBF2,0.004557028655985946,0.004838719360543402,8.529497717514947e-05,-0.0070210603668524,0.280443944910592
628,cMono,SRF,2.854861660019876e-34,3.7816264526382686e-34,0.001155278896432771,0.0145293582336942,0.0122422397117378
629,cMono,SRY,0.0,0.0,0.0011985775131445678,0.0,0.0
630,cMono,STAT1,5.603726258665169e-104,1.5108780925261784e-103,-0.000850434147924975,0.0366550598796794,9.997357942616508e-12
631,cMono,STAT2,2.777735838813797e-61,4.435215394807637e-61,-0.006151872428955901,0.047710794758157,2.9548541092622592e-19
632,cMono,STAT3,8.645793162428665e-103,2.2735233871571677e-102,-0.0013453353973735954,0.0473355639156703,5.6580289004852975e-19
633,cMono,STAT4,2.306160406080113e-183,2.9591094367172535e-182,-0.0015460113276625914,0.1545210665790367,1.3725571967763604e-196
634,cMono,STAT6,9.169895983722267e-195,1.5024521881021868e-193,-0.0007190248284834921,0.0271798133360689,6.843774245519905e-07
635,cMono,T,2.0169021350158978e-60,3.1822233685806385e-60,-0.002680374768985083,0.0,0.0
636,cMono,TBP,2.905982908652648e-57,4.453052946352619e-57,-0.00045660136655647273,-0.012579952679953,0.0330776863384257
637,cMono,TBR1,6.294342445208739e-43,8.785681132565279e-43,-0.0019709871778312293,-0.0042461221359772,0.5497767812452369
638,cMono,TBX1,3.070115026466317e-35,4.1076287728475217e-35,-0.0022604923745770666,0.0028424424694416,0.7087043821565452
639,cMono,TBX10,5.473165988446872e-47,7.740931975691792e-47,-0.001320165122325856,0.0,0.0
640,cMono,TBX15,2.9940297446851934e-41,4.15187718501267e-41,-0.0046472132539296385,0.0,0.0
641,cMono,TBX18,1.3845260592612928e-78,2.5643830488926553e-78,-0.0024419141730003258,0.0,0.0
642,cMono,TBX19,5.384070011075691e-35,7.185506969668684e-35,-0.0019373512252471026,0.0008629371980004,0.9229824906078994
643,cMono,TBX2,2.4906783384123227e-10,2.843057267319532e-10,-0.00025408198971059275,-0.0052546845560967,0.4523065435641565
644,cMono,TBX20,1.4869890428216837e-42,2.07283158456164e-42,-0.0027937969205144575,0.0,0.0
645,cMono,TBX21,4.253750248212057e-22,5.2312286539790315e-22,-0.0008437333678655012,0.1030789734790808,2.808028720085183e-87
646,cMono,TBX3,2.9344730857467492e-86,6.010026608308246e-86,-0.001556830976731375,0.0,0.0
647,cMono,TBX4,1.4336149775059214e-49,2.0716417246184615e-49,-0.001586381209755322,0.0,0.0
648,cMono,TBX5,3.1263475299759534e-52,4.624389054756098e-52,-0.0014957698654450569,0.0,0.0
649,cMono,TBX6,3.318088987093468e-69,5.672174592703923e-69,-0.0018026603894408175,0.0049480022429356,0.4798547370145511
650,cMono,TCF12,1.1115031752483992e-108,3.2700300597777488e-108,-0.0021765205291031098,-0.0069224812250805,0.2886207564524025
651,cMono,TCF21,1.2140855089791816e-127,5.110676154398531e-127,-0.001134123539734709,0.0,0.0
652,cMono,TCF3,1.3609189850155332e-63,2.2094187790267421e-63,-0.0038740709683410535,0.0185853098497564,0.0010214936100854
653,cMono,TCF4,1.6013059989058537e-58,2.48599254932177e-58,-0.0034929614690573374,0.0004076831333017,0.96047453281382
654,cMono,TCF7,1.2901812151395847e-51,1.8900178736226376e-51,-0.002593751575643885,0.1900041872815656,9.43350341220636e-299
655,cMono,TCF7L1,5.388389078394806e-52,7.948247047770733e-52,-0.006302200224552995,-0.0006207469923662,0.9418380791023068
656,cMono,TCF7L2,4.956609756833336e-47,7.019666743387637e-47,-0.00407646117434303,-0.0174780746582347,0.002138199077277
657,cMono,TCFL5,1.9499202390860842e-136,1.0080898323430483e-135,-0.0017172624701264488,-0.0086170462804792,0.1693591000349141
658,cMono,TEAD1,1.9241315852173495e-09,2.182321765981339e-09,0.0001866284240027499,-1.8178931550542584e-05,0.9971946512402344
659,cMono,TEAD2,2.011913798036049e-133,9.608467241741668e-133,0.0009426983944902934,0.0015267474684516,0.8633554296229201
660,cMono,TEAD3,6.226745826374836e-131,2.751653238626224e-130,0.001255978047790035,-0.0238446959723224,1.6533814702701853e-05
661,cMono,TEAD4,1.64633004787746e-06,1.8057070041086457e-06,0.00024200971885010494,0.0020152957349235,0.8052261547668581
662,cMono,TEF,1.2129109945287119e-127,5.110676154398531e-127,0.015066583791270682,-0.0062180960372757,0.3532288945765
663,cMono,TERF2,2.94198736498302e-11,3.398282585365419e-11,0.0002723815327650807,0.0022287776286143,0.780948566623712
664,cMono,TET1,1.7471692894397145e-91,3.789684914976163e-91,-0.000591562101632484,0.032907538207114,1.2565313954448895e-09
665,cMono,TFAP2A,1.4902993594443167e-06,1.636256513204327e-06,0.0005473670348311154,0.0022162838291688,0.780948566623712
666,cMono,TFAP2B,0.44440693194137737,0.45247933319079053,0.00015058117934180822,0.0,0.0
667,cMono,TFAP2C,6.417724008279699e-98,1.5393865019860088e-97,0.0007757787939188139,0.0,0.0
668,cMono,TFAP2D,1.6928660196434527e-91,3.679392471265872e-91,-0.00041303750864474416,0.0,0.0
669,cMono,TFAP2E,1.713073776845185e-60,2.7068598996144243e-60,-0.00012968971567173119,-0.0039017987340117,0.5911873103142069
670,cMono,TFAP4,8.474755115953319e-80,1.5974538404407582e-79,-0.0005988044673546286,0.0175183747550836,0.0020857520872894
671,cMono,TFCP2,8.283985783702261e-114,2.66539119626674e-113,-0.0012663672608342908,-0.0038471986610778,0.595014145255619
672,cMono,TFCP2L1,3.638725378982704e-71,6.33209563499441e-71,-0.0003397036617650735,-0.0080053531743854,0.2069667842623878
673,cMono,TFDP1,1.0235737746109482e-200,1.8476374067129828e-199,-0.000779883681452341,-0.0279025726849774,3.319249552190187e-07
674,cMono,TFE3,5.016477980431987e-36,6.728651195415701e-36,-0.0002165986694533939,-0.0194799413772482,0.0005582153921006
675,cMono,TFEB,8.083379623053816e-60,1.2697344098159754e-59,0.00033938883712272827,0.028783599789274,1.3203242107420206e-07
676,cMono,TFEC,8.714791257026415e-61,1.3811387929662398e-60,0.00022700582127682667,0.0549175967853115,3.466841455286562e-25
677,cMono,TGIF1,1.1322931335094614e-91,2.471090547515525e-91,-0.0031580695317525442,0.0128531265067108,0.0289344130866835
678,cMono,TGIF2,4.81291281901763e-79,8.992547635532941e-79,-0.002480784596646704,0.0150105896075882,0.0094980137253455
679,cMono,TGIF2LX,2.617981645475639e-72,4.578243764255428e-72,-0.0030996022299790565,0.0,0.0
680,cMono,TGIF2LY,4.324169260571585e-58,6.683948131362465e-58,-0.0011455068028855056,0.0,0.0
681,cMono,THAP1,0.15532004245058292,0.16059790797074835,0.00032547763615975445,-0.0265703322261135,1.2483782271602638e-06
682,cMono,THAP12,9.453442642807828e-22,1.1612360339781242e-21,-0.00011279534834305119,-0.0128947394402544,0.0284397748881439
683,cMono,THRA,7.82777884200718e-165,7.249203884119693e-164,0.004603113684446283,-0.0230379258078111,3.4125300037120226e-05
684,cMono,THRB,0.0,0.0,0.0011159473077909515,0.009171702013971,0.1389384936149852
685,cMono,TIGD1,6.590680894564087e-146,4.25398494103682e-145,0.0023910095074587134,-0.0472095185900119,6.910903004558603e-19
686,cMono,TIGD2,4.629204418192335e-130,2.0205338956454247e-129,-0.0007750233025949523,0.0039976546875498,0.5802242672317165
687,cMono,TIGD6,3.487821182675875e-130,1.5286129874690565e-129,-0.0007859076703418885,0.0050170779415322,0.4730386080743143
688,cMono,TLX2,0.10088987676319015,0.10492941284452882,0.00017816186200362064,0.0091292449554873,0.1411276178349813
689,cMono,TLX3,2.073856101825183e-114,6.733709598914085e-114,0.0012327246655373242,0.0,0.0
690,cMono,TP53,1.5358150097732954e-143,9.346531345191768e-143,0.000951548121541887,-0.0186314057894937,0.0009962399173619
691,cMono,TP63,3.180470892952776e-151,2.304218708159664e-150,0.005383307339224985,-0.0132402738038035,0.0240314557455193
692,cMono,TP73,1.1280922049603298e-222,3.1616268375861874e-221,0.001182645382383829,0.0050308752223601,0.4727675623311108
693,cMono,TPRX1,7.332355488364633e-10,8.351827374447416e-10,-0.00023021875789482754,0.0,0.0
694,cMono,TRPS1,2.3746974245927987e-90,5.1195399943144345e-90,-0.0016032326092553402,-0.0148378425537022,0.0104329760016613
695,cMono,TWIST1,4.990087532913789e-05,5.4008569334890093e-05,0.00013194941309052632,-0.0015182956079178,0.8635912631312301
696,cMono,TWIST2,9.980346505587626e-83,1.9538729831711069e-82,-0.00035409779322933405,-0.0004862624783879,0.9554517518394776
697,cMono,UBP1,1.7619622528613306e-69,3.026596450479544e-69,-0.0002330865577267055,-0.0106342102522036,0.0795022315524477
698,cMono,UNCX,0.008967955048113053,0.009484480760914004,7.363614622572182e-05,0.0,0.0
699,cMono,USF1,3.092063812792293e-24,3.842529709012593e-24,0.00041454865070350566,-0.0076246676068306,0.2355181198038315
700,cMono,USF2,1.0361587140809362e-12,1.208662684004597e-12,0.00019706124280904902,0.009094662981691,0.1426080544743441
701,cMono,VAX1,0.03885301007503825,0.040606924170672944,0.00014352101526691422,0.0,0.0
702,cMono,VAX2,1.2426927459500148e-173,1.2604454994635866e-172,0.000294339521499978,0.0,0.0
703,cMono,VDR,1.048350156287027e-48,1.508774211413086e-48,-0.0006990975369320362,-0.0136000929140396,0.0201842605852441
704,cMono,VENTX,1.5574014034078357e-10,1.7834758006767153e-10,-0.0001033042928796496,0.0016066078550644,0.852643508115593
705,cMono,VEZF1,8.956877614334667e-99,2.1679715134696406e-98,-0.0021769656610526045,-0.004490403048698,0.5212344899915392
706,cMono,VSX1,0.8018643641351293,0.8064075050084162,0.00010037535385096132,0.0,0.0
707,cMono,VSX2,3.396331723429187e-83,6.685939529486292e-83,-0.0003762653976710408,0.0,0.0
708,cMono,WT1,9.945371412357144e-69,1.6919841140831246e-68,-0.00037094772469262183,0.0,0.0
709,cMono,XBP1,1.8833650471101177e-41,2.6185166777705945e-41,-0.0013009245407260006,0.0114338468183772,0.0562364089860028
710,cMono,XPA,1.8494867265984672e-85,3.758975885166732e-85,-0.0017856958166269643,0.0146059220922446,0.0117714793916737
711,cMono,YBX1,7.217431812852157e-14,8.484067197226874e-14,-5.1009480413448036e-05,-0.1243188645514515,5.4995190756209575e-127
712,cMono,YY1,7.0102094561577905e-81,1.3403721850642812e-80,-0.0012897604011653518,-0.0038313692360356,0.5955622828776929
713,cMono,YY2,1.8761076195633088e-78,3.468844817421743e-78,-0.00136084575880846,0.0054556074100552,0.4307950902312575
714,cMono,ZBED1,3.980723483002749e-99,9.72355621421543e-99,-0.0011590585937862885,-0.0050701418789901,0.4700457942257505
715,cMono,ZBTB1,4.607915923136992e-100,1.1386149554851268e-99,-0.0008391774367036628,0.0320209168620858,3.566819860550902e-09
716,cMono,ZBTB12,7.557536191382068e-55,1.1384407417004106e-54,-0.0006657120041199654,0.0159880948175475,0.005426251051065
717,cMono,ZBTB14,5.134880470221379e-158,4.206652077527514e-157,-0.0026006038537735657,0.0052456852742656,0.4523065435641565
718,cMono,ZBTB18,5.051861990923054e-137,2.676732845936842e-136,-0.002570547105539424,-0.0003523912960755,0.9658326710178748
719,cMono,ZBTB2,1.2157238731993925e-93,2.7373063952586747e-93,-0.0030233854254285222,0.005889329308832,0.3861959728066552
720,cMono,ZBTB20,8.348674876796102e-55,1.2558388056197527e-54,-0.00029431382026517267,0.1001038920438559,2.519688478256341e-82
721,cMono,ZBTB22,0.0,0.0,0.0016463539456756555,0.0102806537510601,0.0917137938642833
722,cMono,ZBTB26,1.460838414124445e-145,9.260672089538892e-145,-0.002994449754189943,0.015825515695453,0.0059862146493942
723,cMono,ZBTB3,9.355886083264036e-31,1.216607897274261e-30,-4.6880099320061736e-05,0.0039494525891269,0.5859752424260621
724,cMono,ZBTB32,1.81970329401022e-238,7.453784646618786e-237,0.0013359432128604697,0.0065409885554374,0.3240730751996155
725,cMono,ZBTB33,1.8376055196933756e-111,5.689098483934434e-111,-0.0013968686684352194,-0.0034405220342367,0.6426564676885269
726,cMono,ZBTB37,0.10243436190514232,0.10632806572025007,9.203242423440339e-05,0.0073009400667075,0.2579408861498434
727,cMono,ZBTB42,4.930757238579031e-49,7.115523657299009e-49,-0.0004054720735772524,0.0135846732655433,0.0203042313026086
728,cMono,ZBTB43,8.594927445029265e-96,2.011779720649707e-95,-0.0008575205087879272,0.0107499718338007,0.0754677953302592
729,cMono,ZBTB44,1.6483780016962206e-16,1.9724972716926686e-16,0.00019631250343300072,0.0103130437651838,0.0907316663975143
730,cMono,ZBTB45,6.367225300843599e-104,1.712397713484453e-103,-0.0009284824589877172,-0.0033257213233619,0.6552185301116271
731,cMono,ZBTB48,0.2676385803885586,0.2748650801483268,0.00025051029689189194,-0.000769970723468,0.928814071393746
732,cMono,ZBTB49,0.002448177246429724,0.00260991868613379,6.035227512155017e-05,0.005046289732148,0.4714628134096657
733,cMono,ZBTB6,2.612982832510146e-71,4.562011010857877e-71,-0.00024063887497209786,0.0047806698289842,0.4951174938162876
734,cMono,ZBTB7A,2.805658598672882e-51,4.0988016564974205e-51,-0.0004826283486981074,-0.0027103785140838,0.7242335646852619
